,datestr,daten,newyq,Year,qrt,GDPC1_199112,GDPC1_199201,GDPC1_199202,GDPC1_199203,GDPC1_199204,GDPC1_199205,GDPC1_199206,GDPC1_199207,GDPC1_199208,GDPC1_199209,GDPC1_199210,GDPC1_199211,GDPC1_199212,GDPC1_199301,GDPC1_199302,GDPC1_199303,GDPC1_199304,GDPC1_199305,GDPC1_199306,GDPC1_199307,GDPC1_199308,GDPC1_199309,GDPC1_199310,GDPC1_199312,GDPC1_199401,GDPC1_199403,GDPC1_199404,GDPC1_199405,GDPC1_199406,GDPC1_199407,GDPC1_199408,GDPC1_199409,GDPC1_199410,GDPC1_199411,GDPC1_199412,GDPC1_199501,GDPC1_199503,GDPC1_199504,GDPC1_199505,GDPC1_199506,GDPC1_199507,GDPC1_199508,GDPC1_199509,GDPC1_199510,GDPC1_199601,GDPC1_199602,GDPC1_199604,GDPC1_199605,GDPC1_199606,GDPC1_199608,GDPC1_199609,GDPC1_199610,GDPC1_199611,GDPC1_199612,GDPC1_199701,GDPC1_199702,GDPC1_199703,GDPC1_199704,GDPC1_199705,GDPC1_199706,GDPC1_199707,GDPC1_199708,GDPC1_199709,GDPC1_199710,GDPC1_199711,GDPC1_199712,GDPC1_199801,GDPC1_199802,GDPC1_199803,GDPC1_199804,GDPC1_199805,GDPC1_199806,GDPC1_199807,GDPC1_199808,GDPC1_199809,GDPC1_199810,GDPC1_199811,GDPC1_199812,GDPC1_199901,GDPC1_199902,GDPC1_199903,GDPC1_199904,GDPC1_199905,GDPC1_199906,GDPC1_199907,GDPC1_199908,GDPC1_199909,GDPC1_199910,GDPC1_199911,GDPC1_199912,GDPC1_200001,GDPC1_200002,GDPC1_200003,GDPC1_200004,GDPC1_200005,GDPC1_200006,GDPC1_200007,GDPC1_200008,GDPC1_200009,GDPC1_200010,GDPC1_200011,GDPC1_200012,GDPC1_200101,GDPC1_200102,GDPC1_200103,GDPC1_200104,GDPC1_200105,GDPC1_200106,GDPC1_200107,GDPC1_200108,GDPC1_200109,GDPC1_200110,GDPC1_200111,GDPC1_200112,GDPC1_200201,GDPC1_200202,GDPC1_200203,GDPC1_200204,GDPC1_200205,GDPC1_200206,GDPC1_200207,GDPC1_200208,GDPC1_200209,GDPC1_200210,GDPC1_200211,GDPC1_200212,GDPC1_200301,GDPC1_200302,GDPC1_200303,GDPC1_200304,GDPC1_200305,GDPC1_200306,GDPC1_200307,GDPC1_200308,GDPC1_200309,GDPC1_200310,GDPC1_200311,GDPC1_200312,GDPC1_200401,GDPC1_200402,GDPC1_200403,GDPC1_200404,GDPC1_200405,GDPC1_200406,GDPC1_200407,GDPC1_200408,GDPC1_200409,GDPC1_200410,GDPC1_200411,GDPC1_200412,GDPC1_200501,GDPC1_200502,GDPC1_200503,GDPC1_200504,GDPC1_200505,GDPC1_200506,GDPC1_200507,GDPC1_200508,GDPC1_200509,GDPC1_200510,GDPC1_200511,GDPC1_200512,GDPC1_200601,GDPC1_200602,GDPC1_200603,GDPC1_200604,GDPC1_200605,GDPC1_200606,GDPC1_200607,GDPC1_200608,GDPC1_200609,GDPC1_200610,GDPC1_200611,GDPC1_200612,GDPC1_200701,GDPC1_200702,GDPC1_200703,GDPC1_200704,GDPC1_200705,GDPC1_200706,GDPC1_200707,GDPC1_200708,GDPC1_200709,GDPC1_200710,GDPC1_200711,GDPC1_200712,GDPC1_200801,GDPC1_200802,GDPC1_200803,GDPC1_200804,GDPC1_200805,GDPC1_200806,GDPC1_200807,GDPC1_200808,GDPC1_200809,GDPC1_200810,GDPC1_200811,GDPC1_200812,GDPC1_200901,GDPC1_200902,GDPC1_200903,GDPC1_200904,GDPC1_200905,GDPC1_200906,GDPC1_200907,GDPC1_200908,GDPC1_200909,GDPC1_200910,GDPC1_200911,GDPC1_200912,GDPC1_201001,GDPC1_201002,GDPC1_201003,GDPC1_201004,GDPC1_201005,GDPC1_201006,GDPC1_201007,GDPC1_201008,GDPC1_201009,GDPC1_201010,GDPC1_201011,GDPC1_201012,GDPC1_201101,GDPC1_201102,GDPC1_201103,GDPC1_201104,GDPC1_201105,GDPC1_201106,GDPC1_201107,GDPC1_201108,GDPC1_201109,GDPC1_201110,GDPC1_201111,GDPC1_201112,GDPC1_201201,GDPC1_201202,GDPC1_201203,GDPC1_201204,GDPC1_201205,GDPC1_201206,GDPC1_201207,GDPC1_201208,GDPC1_201209,GDPC1_201210,GDPC1_201211,GDPC1_201212,GDPC1_201301,GDPC1_201302,GDPC1_201303,GDPC1_201304,GDPC1_201305,GDPC1_201306,GDPC1_201307,GDPC1_201308,GDPC1_201309,GDPC1_201311,GDPC1_201312,GDPC1_201401,GDPC1_201402,GDPC1_201403,GDPC1_201404,GDPC1_201405,GDPC1_201406,GDPC1_201407,GDPC1_201408,GDPC1_201409,GDPC1_201410,GDPC1_201411,GDPC1_201412,GDPC1_201501,GDPC1_201502,GDPC1_201503,GDPC1_201504,GDPC1_201505,GDPC1_201506,GDPC1_201507,GDPC1_201508,GDPC1_201509,GDPC1_201510,GDPC1_201511,GDPC1_201512,GDPC1_201601,GDPC1_201602,GDPC1_201603,GDPC1_201604,GDPC1_201605,GDPC1_201606,GDPC1_201607,GDPC1_201608,GDPC1_201609,GDPC1_201610,GDPC1_201611,GDPC1_201612,GDPC1_201701,GDPC1_201702,GDPC1_201703,GDPC1_201704,GDPC1_201705,GDPC1_201706,GDPC1_201707,GDPC1_201708,GDPC1_201709,GDPC1_201710,GDPC1_201711,GDPC1_201712,GDPC1_201801,GDPC1_201802,GDPC1_201803,GDPC1_201804,GDPC1_201805,GDPC1_201806,GDPC1_201807,GDPC1_201808,GDPC1_201809,GDPC1_201810,GDPC1_201811,GDPC1_201812,GDPC1_201901
0,1960-01-01,01jan1960,1960q1,1960,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1960-04-01,01apr1960,1960q2,1960,2,-0.0021762848,-0.0021762848,-0.0021762848,-0.0021762848,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0026340484999999997,-0.0065031052,-0.0065031052,-0.0065031052,-0.0065031052,-0.0065031052,-0.0065031052,-0.0065031052,-0.0065031052,-0.0065031052,-0.0065031052,-0.0065031052,-0.0065031052,-0.0065031052,-0.0065031052,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.006029129,-0.0049462318,-0.0049462318,-0.0049462318,-0.0049462318,-0.0049462318,-0.0049462318,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0049476623999999995,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0050177573999999996,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046815872,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0046854019,-0.0037889481,-0.0037889481,-0.0037889481,-0.0037889481,-0.0037889481,-0.0037889481,-0.0037889481,-0.0037889481,-0.0037889481,-0.0037889481,-0.0037889481,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038175583,-0.0038022995,-0.0038022995,-0.0038022995,-0.0038022995,-0.0038022995,-0.0038022995,-0.0038022995,-0.0038022995,-0.0038022995,-0.0054082869999999995,-0.0054082869999999995,-0.0054082869999999995,-0.0054082869999999995,-0.0054082869999999995,-0.0054082869999999995,-0.0054082869999999995
2,1960-07-01,01jul1960,1960q3,1960,3,0.0013670921,0.0013670921,0.0013670921,0.0013670921,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,0.0010137558,-0.0011906624,-0.0011906624,-0.0011906624,-0.0011906624,-0.0011906624,-0.0011906624,-0.0011906624,-0.0011906624,-0.0011906624,-0.0011906624,-0.0011906624,-0.0011906624,-0.0011906624,-0.0011906624,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0012354851,0.0018630028,0.0018630028,0.0018630028,0.0018630028,0.0018630028,0.0018630028,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.001847744,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0015559196,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016217232000000001,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0016226768,0.0024738311999999998,0.0024738311999999998,0.0024738311999999998,0.0024738311999999998,0.0024738311999999998,0.0024738311999999998,0.0024738311999999998,0.0024738311999999998,0.0024738311999999998,0.0024738311999999998,0.0024738311999999998,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0025033951000000003,0.0024871826,0.0024871826,0.0024871826,0.0024871826,0.0024871826,0.0024871826,0.0024871826,0.0024871826,0.0024871826,0.0048809052000000006,0.0048809052000000006,0.0048809052000000006,0.0048809052000000006,0.0048809052000000006,0.0048809052000000006,0.0048809052000000006
3,1960-10-01,01oct1960,1960q4,1960,4,-0.0056328773,-0.0056328773,-0.0056328773,-0.0056328773,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.0064043999,-0.016329765,-0.016329765,-0.016329765,-0.016329765,-0.016329765,-0.016329765,-0.016329765,-0.016329765,-0.016329765,-0.016329765,-0.016329765,-0.016329765,-0.016329765,-0.016329765,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.013180256000000001,-0.012942314,-0.012942314,-0.012942314,-0.012942314,-0.012942314,-0.012942314,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.012963295,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.013039588999999999,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012904167,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012915133999999998,-0.012171745,-0.012171745,-0.012171745,-0.012171745,-0.012171745,-0.012171745,-0.012171745,-0.012171745,-0.012171745,-0.012171745,-0.012171745,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012192726000000001,-0.012179375,-0.012179375,-0.012179375,-0.012179375,-0.012179375,-0.012179375,-0.012179375,-0.012179375,-0.012179375,-0.012917518999999999,-0.012917518999999999,-0.012917518999999999,-0.012917518999999999,-0.012917518999999999,-0.012917518999999999,-0.012917518999999999
4,1961-01-01,01jan1961,1961q1,1961,1,0.00740242,0.00740242,0.00740242,0.00740242,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0082774162,0.0073747635,0.0073747635,0.0073747635,0.0073747635,0.0073747635,0.0073747635,0.0073747635,0.0073747635,0.0073747635,0.0073747635,0.0073747635,0.0073747635,0.0073747635,0.0073747635,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0058350563000000005,0.0057678223,0.0057678223,0.0057678223,0.0057678223,0.0057678223,0.0057678223,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.005763530699999999,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0060396194,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059409142,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0059461594,0.0067663193,0.0067663193,0.0067663193,0.0067663193,0.0067663193,0.0067663193,0.0067663193,0.0067663193,0.0067663193,0.0067663193,0.0067663193,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067920685,0.0067768097,0.0067768097,0.0067768097,0.0067768097,0.0067768097,0.0067768097,0.0067768097,0.0067768097,0.0067768097,0.0067272186,0.0067272186,0.0067272186,0.0067272186,0.0067272186,0.0067272186,0.0067272186
