datestr,daten,UNRATE_19911206,UNRATE_19920110,UNRATE_19920207,UNRATE_19920306,UNRATE_19920403,UNRATE_19920508,UNRATE_19920605,UNRATE_19920702,UNRATE_19920807,UNRATE_19920904,UNRATE_19921002,UNRATE_19921106,UNRATE_19921204,UNRATE_19930108,UNRATE_19930205,UNRATE_19930305,UNRATE_19930402,UNRATE_19930507,UNRATE_19930604,UNRATE_19930702,UNRATE_19930806,UNRATE_19930903,UNRATE_19931008,UNRATE_19931105,UNRATE_19931203,UNRATE_19940107,UNRATE_19940204,UNRATE_19940304,UNRATE_19940401,UNRATE_19940506,UNRATE_19940603,UNRATE_19940708,UNRATE_19940805,UNRATE_19940902,UNRATE_19941007,UNRATE_19941104,UNRATE_19941202,UNRATE_19950106,UNRATE_19950203,UNRATE_19950310,UNRATE_19950407,UNRATE_19950505,UNRATE_19950602,UNRATE_19950707,UNRATE_19950804,UNRATE_19950901,UNRATE_19951006,UNRATE_19951103,UNRATE_19951208,UNRATE_19960119,UNRATE_19960202,UNRATE_19960308,UNRATE_19960405,UNRATE_19960503,UNRATE_19960607,UNRATE_19960705,UNRATE_19960802,UNRATE_19960906,UNRATE_19961004,UNRATE_19961101,UNRATE_19961206,UNRATE_19970110,UNRATE_19970207,UNRATE_19970307,UNRATE_19970404,UNRATE_19970502,UNRATE_19970606,UNRATE_19970703,UNRATE_19970801,UNRATE_19970905,UNRATE_19971003,UNRATE_19971107,UNRATE_19971205,UNRATE_19980109,UNRATE_19980206,UNRATE_19980306,UNRATE_19980403,UNRATE_19980508,UNRATE_19980605,UNRATE_19980702,UNRATE_19980807,UNRATE_19980904,UNRATE_19981002,UNRATE_19981105,UNRATE_19981204,UNRATE_19990108,UNRATE_19990205,UNRATE_19990305,UNRATE_19990402,UNRATE_19990507,UNRATE_19990604,UNRATE_19990702,UNRATE_19990806,UNRATE_19990903,UNRATE_19991008,UNRATE_19991105,UNRATE_19991203,UNRATE_20000107,UNRATE_20000204,UNRATE_20000303,UNRATE_20000407,UNRATE_20000505,UNRATE_20000602,UNRATE_20000707,UNRATE_20000804,UNRATE_20000901,UNRATE_20001006,UNRATE_20001103,UNRATE_20001208,UNRATE_20010105,UNRATE_20010202,UNRATE_20010309,UNRATE_20010406,UNRATE_20010504,UNRATE_20010601,UNRATE_20010706,UNRATE_20010803,UNRATE_20010907,UNRATE_20011005,UNRATE_20011102,UNRATE_20011207,UNRATE_20020104,UNRATE_20020201,UNRATE_20020308,UNRATE_20020405,UNRATE_20020503,UNRATE_20020607,UNRATE_20020705,UNRATE_20020802,UNRATE_20020906,UNRATE_20021004,UNRATE_20021101,UNRATE_20021206,UNRATE_20030110,UNRATE_20030207,UNRATE_20030307,UNRATE_20030404,UNRATE_20030502,UNRATE_20030606,UNRATE_20030703,UNRATE_20030801,UNRATE_20030905,UNRATE_20031003,UNRATE_20031107,UNRATE_20031205,UNRATE_20040109,UNRATE_20040206,UNRATE_20040305,UNRATE_20040402,UNRATE_20040507,UNRATE_20040604,UNRATE_20040702,UNRATE_20040806,UNRATE_20040903,UNRATE_20041008,UNRATE_20041105,UNRATE_20041203,UNRATE_20050107,UNRATE_20050204,UNRATE_20050304,UNRATE_20050401,UNRATE_20050506,UNRATE_20050603,UNRATE_20050708,UNRATE_20050805,UNRATE_20050902,UNRATE_20051007,UNRATE_20051104,UNRATE_20051202,UNRATE_20060106,UNRATE_20060203,UNRATE_20060310,UNRATE_20060407,UNRATE_20060505,UNRATE_20060602,UNRATE_20060707,UNRATE_20060804,UNRATE_20060901,UNRATE_20061006,UNRATE_20061103,UNRATE_20061208,UNRATE_20070105,UNRATE_20070202,UNRATE_20070309,UNRATE_20070406,UNRATE_20070504,UNRATE_20070601,UNRATE_20070706,UNRATE_20070803,UNRATE_20070907,UNRATE_20071005,UNRATE_20071102,UNRATE_20071207,UNRATE_20080104,UNRATE_20080201,UNRATE_20080307,UNRATE_20080404,UNRATE_20080502,UNRATE_20080606,UNRATE_20080703,UNRATE_20080801,UNRATE_20080905,UNRATE_20081003,UNRATE_20081107,UNRATE_20081205,UNRATE_20090109,UNRATE_20090206,UNRATE_20090306,UNRATE_20090403,UNRATE_20090508,UNRATE_20090605,UNRATE_20090702,UNRATE_20090807,UNRATE_20090904,UNRATE_20091002,UNRATE_20091106,UNRATE_20091204,UNRATE_20100108,UNRATE_20100205,UNRATE_20100305,UNRATE_20100402,UNRATE_20100507,UNRATE_20100604,UNRATE_20100702,UNRATE_20100806,UNRATE_20100903,UNRATE_20101008,UNRATE_20101105,UNRATE_20101203,UNRATE_20110107,UNRATE_20110204,UNRATE_20110304,UNRATE_20110401,UNRATE_20110506,UNRATE_20110603,UNRATE_20110708,UNRATE_20110805,UNRATE_20110902,UNRATE_20111007,UNRATE_20111104,UNRATE_20111202,UNRATE_20120106,UNRATE_20120203,UNRATE_20120309,UNRATE_20120406,UNRATE_20120504,UNRATE_20120601,UNRATE_20120706,UNRATE_20120803,UNRATE_20120907,UNRATE_20121005,UNRATE_20121102,UNRATE_20121207,UNRATE_20130104,UNRATE_20130201,UNRATE_20130308,UNRATE_20130405,UNRATE_20130503,UNRATE_20130607,UNRATE_20130705,UNRATE_20130802,UNRATE_20130906,UNRATE_20131022,UNRATE_20131108,UNRATE_20131206,UNRATE_20140110,UNRATE_20140207,UNRATE_20140307,UNRATE_20140404,UNRATE_20140502,UNRATE_20140606,UNRATE_20140703,UNRATE_20140801,UNRATE_20140905,UNRATE_20141003,UNRATE_20141107,UNRATE_20141205,UNRATE_20150109,UNRATE_20150206,UNRATE_20150306,UNRATE_20150403,UNRATE_20150508,UNRATE_20150605,UNRATE_20150702,UNRATE_20150807,UNRATE_20150904,UNRATE_20151002,UNRATE_20151106,UNRATE_20151204,UNRATE_20160108,UNRATE_20160205,UNRATE_20160304,UNRATE_20160401,UNRATE_20160506,UNRATE_20160603,UNRATE_20160708,UNRATE_20160805,UNRATE_20160902,UNRATE_20161007,UNRATE_20161104,UNRATE_20161202,UNRATE_20170106,UNRATE_20170203,UNRATE_20170310,UNRATE_20170407,UNRATE_20170505,UNRATE_20170602,UNRATE_20170707,UNRATE_20170804,UNRATE_20170901,UNRATE_20171006,UNRATE_20171103,UNRATE_20171208,UNRATE_20180105,UNRATE_20180202,UNRATE_20180309,UNRATE_20180406,UNRATE_20180504,UNRATE_20180601,UNRATE_20180706,UNRATE_20180803,UNRATE_20180907,UNRATE_20181005,UNRATE_20181102,UNRATE_20181207,UNRATE_20190101
1960-01-01,01jan1960,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998
1960-02-01,01feb1960,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002,4.8000002
1960-03-01,01mar1960,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001,5.4000001
1960-04-01,01apr1960,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998,5.1999998
1960-05-01,01may1960,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999,5.0999999
